fide_id,period,rating_type,tournament_name,event_location_fed,event_start_date,event_end_date,event_rc,event_ro,event_score,event_games,event_chg,event_k,event_k_chg,opponent_name,opponent_title,opponent_rating,rating_difference_over_400_flag,opponent_fed,score,n,chg,k,k_chg
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Kushal, O",,1988.0,True,IND,0.5,1,0.42,40,16.8
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Karyasheel, P",,1697.0,False,IND,0.0,1,-0.35,40,-14.0
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Sasi, Hasini Chintala",,1481.0,False,IND,0.0,1,-0.65,40,-26.0
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Suhaas, Maddi",,1433.0,False,IND,1.0,1,0.29,40,11.6
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Akshat, Goverdhan Virkunvar",,1492.0,False,IND,1.0,1,0.37,40,14.8
48769088,2024-06-01,0,Third Marvel International Open FIDE Rated Tournament,Hyderabad IND,2024-05-01,2024-05-05,1592,1588,3.5,6,0.41,40,16.4,"Arnav, Vijayvargia",,1459.0,False,IND,1.0,1,0.33,40,13.2
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Nithik, Reddy Bhavanam",,1737.0,False,IND,0.5,1,0.2,40,8.0
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Darsh, Shetty",,1750.0,False,IND,0.0,1,-0.29,40,-11.6
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Mohak, Das",,1458.0,False,IND,0.0,1,-0.68,40,-27.2
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Riddhi, Jaykumar Baraskar",,1455.0,False,IND,1.0,1,0.32,40,12.8
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Ishan, Arjun P Y",,1485.0,False,IND,1.0,1,0.36,40,14.4
48769088,2024-06-01,0,10th Late Bharatbai Halkude Memorial Open FIDE Rating Chess Tournament-2024,Pune IND,2024-05-18,2024-05-22,1611,1588,3.0,7,-0.3,40,-12.0,"Venkat, Reddy S",,1694.0,False,IND,0.5,1,0.14,40,5.6
