fide_id,period,rating_type,tournament_name,event_location_fed,event_start_date,event_end_date,event_rc,event_ro,event_score,event_games,event_chg,event_k,event_k_chg,opponent_name,opponent_title,opponent_rating,rating_difference_over_400_flag,opponent_fed,score,n,chg,k,k_chg
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,Jeevanandham,,1656.0,False,IND,1.0,1,0.71,40,28.4
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Balakowshi, D S",,1657.0,False,IND,0.0,1,-0.29,40,-11.6
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Aravinda, B R",,1615.0,False,IND,0.5,1,0.16,40,6.4
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Koli, Aditya",,1609.0,False,IND,0.0,1,-0.35,40,-14.0
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Shravan, Balram",,1574.0,False,IND,1.0,1,0.61,40,24.4
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Anandhi, P",,1608.0,False,IND,0.5,1,0.15,40,6.0
33384096,2024-05-01,0,10th ICA Open Below 1800 FIDE Rating  Chess Tournament,Bangalore IND,2024-04-12,2024-04-14,1628,1497,4.0,7,1.72,40,68.8,"Audipudy, Sitaram",,1675.0,False,IND,1.0,1,0.73,40,29.2
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Yuvanesh, A",,1752.0,False,IND,0.0,1,-0.26,40,-10.4
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Chayank, Ramesh",,1404.0,False,IND,1.0,1,0.29,40,11.6
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Darsh, Chandra",,1429.0,False,IND,1.0,1,0.32,40,12.8
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Shreesuday, Behera",,1692.0,False,IND,0.0,1,-0.33,40,-13.2
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Vidith, Devaki Bhatta",,1456.0,False,IND,0.0,1,-0.65,40,-26.0
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Navaneeth, B N",,1411.0,False,IND,1.0,1,0.29,40,11.6
33384096,2024-08-01,0,Karnataka State Under 13 Open Chess Championship 2024,Chikkamagaluru IND,2024-07-26,2024-07-28,1512,1566,3.0,7,-1.01,40,-40.4,"Evann, Raphael Aranha",,1437.0,False,IND,0.0,1,-0.67,40,-26.8
33384096,2024-10-01,0,Karnataka State Under 11 Open FIDE Rated Chess Championship 2024,Belgavi IND,2024-08-30,2024-09-01,1582,1526,3.5,5,1.35,40,54.0,"Abhinav, Anand",,1794.0,False,IND,1.0,1,0.83,40,33.2
33384096,2024-10-01,0,Karnataka State Under 11 Open FIDE Rated Chess Championship 2024,Belgavi IND,2024-08-30,2024-09-01,1582,1526,3.5,5,1.35,40,54.0,"Aadwik, Abhinav Krishna",,1553.0,False,IND,0.0,1,-0.46,40,-18.4
33384096,2024-10-01,0,Karnataka State Under 11 Open FIDE Rated Chess Championship 2024,Belgavi IND,2024-08-30,2024-09-01,1582,1526,3.5,5,1.35,40,54.0,"Ishaan, Bhowmick",,1467.0,False,IND,1.0,1,0.42,40,16.8
33384096,2024-10-01,0,Karnataka State Under 11 Open FIDE Rated Chess Championship 2024,Belgavi IND,2024-08-30,2024-09-01,1582,1526,3.5,5,1.35,40,54.0,"Vidhu, Thota",,1496.0,False,IND,1.0,1,0.46,40,18.4
33384096,2024-10-01,0,Karnataka State Under 11 Open FIDE Rated Chess Championship 2024,Belgavi IND,2024-08-30,2024-09-01,1582,1526,3.5,5,1.35,40,54.0,"Vihaan, Aadarsh Lobo",,1599.0,False,IND,0.5,1,0.1,40,4.0
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Divam, Talwar",,1426.0,False,IND,1.0,1,0.29,40,11.6
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Ashva, Shanmugam",,1749.0,False,IND,0.0,1,-0.28,40,-11.2
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Reyansh, Midha",,1456.0,False,IND,0.5,1,-0.17,40,-6.8
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Nalan, Arumugam S",,1474.0,False,IND,0.0,1,-0.64,40,-25.6
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Malav, Chakraborty",,1451.0,False,IND,1.0,1,0.33,40,13.2
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Jathin, Ravi Kumar",,1478.0,False,IND,0.0,1,-0.64,40,-25.6
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Manas, Arunsritej Devabhakthuni",,1449.0,False,IND,1.0,1,0.32,40,12.8
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Vidith, Devaki Bhatta",,1445.0,False,IND,1.0,1,0.32,40,12.8
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Shubh, Vishnu Borkar",,1738.0,False,IND,0.5,1,0.21,40,8.4
33384096,2024-11-01,0,37th National Under-11 Chess Championship-2024,Hyderabad IND,2024-10-04,2024-10-10,1512,1580,5.5,10,-0.44,40,-17.6,"Avneesh, Kumar Vatsa",,1450.0,False,IND,0.5,1,-0.18,40,-7.2
33384096,2024-12-01,0,Chadurangostava All India Open FIDE Rated Chess Tournament 2024,Bangalore IND,2024-11-14,2024-11-18,1490,1562,3.0,5,0.0,40,0.0,"Pranav, Vasanthkumar Rao",,1405.0,False,IND,1.0,1,0.29,40,11.6
33384096,2024-12-01,0,Chadurangostava All India Open FIDE Rated Chess Tournament 2024,Bangalore IND,2024-11-14,2024-11-18,1490,1562,3.0,5,0.0,40,0.0,"Indraneel, V",,1439.0,False,IND,0.0,1,-0.67,40,-26.8
33384096,2024-12-01,0,Chadurangostava All India Open FIDE Rated Chess Tournament 2024,Bangalore IND,2024-11-14,2024-11-18,1490,1562,3.0,5,0.0,40,0.0,"Shree, A S",,1417.0,False,IND,1.0,1,0.31,40,12.4
33384096,2024-12-01,0,Chadurangostava All India Open FIDE Rated Chess Tournament 2024,Bangalore IND,2024-11-14,2024-11-18,1490,1562,3.0,5,0.0,40,0.0,"Saniyah, Ameen",,1455.0,False,IND,1.0,1,0.35,40,14.0
33384096,2024-12-01,0,Chadurangostava All India Open FIDE Rated Chess Tournament 2024,Bangalore IND,2024-11-14,2024-11-18,1490,1562,3.0,5,0.0,40,0.0,"Abhinav, V",,1732.0,False,IND,0.0,1,-0.28,40,-11.2
33384096,2025-02-01,0,Late Shri Manohar Parrikar Goa Below 2000 Rating (Cat B) Chess Tournament - 2025,Taleigao IND,2025-01-11,2025-01-14,1667,1562,1.0,7,-1.57,40,-62.8,"Joshi, Aditya Shripad",,1836.0,False,IND,0.0,1,-0.17,40,-6.8
33384096,2025-02-01,0,Late Shri Manohar Parrikar Goa Below 2000 Rating (Cat B) Chess Tournament - 2025,Taleigao IND,2025-01-11,2025-01-14,1667,1562,1.0,7,-1.57,40,-62.8,"Tiwari, Vivek",,1740.0,False,IND,1.0,1,0.73,40,29.2
33384096,2025-02-01,0,Late Shri Manohar Parrikar Goa Below 2000 Rating (Cat B) Chess Tournament - 2025,Taleigao IND,2025-01-11,2025-01-14,1667,1562,1.0,7,-1.57,40,-62.8,"Supriyo, Das",,1770.0,False,IND,0.0,1,-0.23,40,-9.2
33384096,2025-02-01,0,Late Shri Manohar Parrikar Goa Below 2000 Rating (Cat B) Chess Tournament - 2025,Taleigao IND,2025-01-11,2025-01-14,1667,1562,1.0,7,-1.57,40,-62.8,"Bhogal, Rupesh",,1740.0,False,IND,0.0,1,-0.27,40,-10.8
