fide_id,period,rating_type,tournament_name,event_location_fed,event_start_date,event_end_date,event_rc,event_ro,event_score,event_games,event_chg,event_k,event_k_chg,opponent_name,opponent_title,opponent_rating,rating_difference_over_400_flag,opponent_fed,score,n,chg,k,k_chg
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Banik, Hrishikesh Kumar",,2109.0,False,IND,0.0,1,-0.2,40,-8.0
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Divit, Gangwal",,1659.0,False,IND,1.0,1,0.23,40,9.2
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Puneet, Verma",,2010.0,False,IND,0.0,1,-0.32,40,-12.8
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Vivaan, Mittal",,1689.0,False,IND,1.0,1,0.26,40,10.4
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Ekaaksha, Partap Singh Negi",,2011.0,False,IND,0.5,1,0.19,40,7.6
25977890,2025-12-01,0,50th National Sub Junior Chess Championship 2025(Open),Ghaziabad IND,2025-11-02,2025-11-10,1856,1873,6.5,10,1.47,40,58.8,"Kirthika, B",,2010.0,False,IND,1.0,1,0.68,40,27.2
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Tania, Arki",,1541.0,False,IND,1.0,1,0.09,40,3.6
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Abhibhav, Kumar",,1724.0,False,IND,0.5,1,-0.27,40,-10.8
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Talin, Nimpu",,1768.0,False,IND,1.0,1,0.28,40,11.2
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Saikat, Nath",,1798.0,False,IND,0.5,1,-0.18,40,-7.2
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"C,r, Ritvik",,1823.0,False,IND,1.0,1,0.35,40,14.0
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Silkam, Sangma",,1788.0,False,IND,0.5,1,-0.19,40,-7.6
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Rituraj, Tamuli",,1775.0,False,IND,1.0,1,0.29,40,11.6
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Arav, Vinod",,1815.0,False,IND,1.0,1,0.34,40,13.6
25977890,2026-01-01,0,1st Arunachal Pradesh International Chess Festival 2025 (Cat-B),Ziro Dist Lower Subansiri IND,2025-12-05,2025-12-08,1775,1932,7.5,9,1.23,40,49.2,"Adalja, Vanssh A",,1946.0,False,IND,1.0,1,0.52,40,20.8
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Santos Anton, Armando",,1532.0,True,ESP,1.0,1,0.08,26,2.08
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Doman, Richard",,1652.0,False,ENG,1.0,1,0.16,26,4.16
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Prabhu, Aadith",,1831.0,False,SCO,1.0,1,0.36,26,9.36
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Peixoto, Sergio Dantas",,1778.0,False,BRA,1.0,1,0.29,26,7.54
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Troshchenko, Vladimir",,2099.0,False,UKR,1.0,1,0.72,26,18.72
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Goluch, Piotr",m,2249.0,False,POL,0.5,1,0.37,26,9.62
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Romera Carrion, Ruben",,1947.0,False,ESP,1.0,1,0.52,26,13.52
25977890,2026-02-01,0,VI Open Internacional de Ajedrez Dama Negra,Alicante ESP,2025-12-26,2025-12-30,1893,1932,6.5,8,2.17,26,56.42,"Sanchez Negreiros, Jose Alberto",f,2055.0,False,PER,0.0,1,-0.33,26,-8.58
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Povshednyi, Ivan",c,2357.0,False,UKR,0.0,1,-0.09,26,-2.34
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Ibanez Guillen, Enrique",,1795.0,False,ESP,1.0,1,0.26,26,6.76
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Ibanez Koblash, Daniel",,2198.0,False,ESP,1.0,1,0.78,26,20.28
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Navarro Martinez, Victor",f,2289.0,False,ESP,0.0,1,-0.14,26,-3.64
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Garcia Ramos, Marcos",,2177.0,False,ESP,0.0,1,-0.25,26,-6.5
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Castro Quijano, Eduardo",c,2200.0,False,ESP,0.0,1,-0.22,26,-5.72
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Donauer, Daniel",,1845.0,False,SUI,0.5,1,-0.18,26,-4.68
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Degro, Heiko",,1948.0,False,GER,1.0,1,0.45,26,11.7
25977890,2026-02-01,0,Roquetas Chess Festival 2026 - XXXVII International Open,Roquetas de Mar (Almeria) ESP,2026-01-02,2026-01-07,2084,1981,3.5,9,0.06,26,1.56,"Latre Rodriguez, Javier",,1943.0,False,ESP,0.0,1,-0.55,26,-14.3
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Bernal Dominguez, Angel",,1598.0,False,ESP,1.0,1,0.09,26,2.34
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Butkiewicz, Lukasz",m,2337.0,False,POL,0.5,1,0.39,26,10.14
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Yu, Jennifer",f wg,2291.0,False,USA,0.0,1,-0.14,26,-3.64
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Luo, Chenyu",,1799.0,False,CHN,1.0,1,0.26,26,6.76
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Goormachtigh, Johan",f,2151.0,False,BEL,0.0,1,-0.28,26,-7.28
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Daza Garcia, Alberto",,1865.0,False,ESP,1.0,1,0.34,26,8.84
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Rubio Mejia, Luis Ignacio",m,2352.0,False,ESP,0.0,1,-0.1,26,-2.6
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Castillo Trujillo, Luis",,1833.0,False,ESP,1.0,1,0.3,26,7.8
25977890,2026-02-01,0,51 Abierto Internacional Ciudad de Sevilla 2026,Sevilla ESP,2026-01-09,2026-01-17,2057,1981,5.5,9,1.72,26,44.72,"Esquivias Quintero, Luis Manuel",f,2285.0,False,ESP,1.0,1,0.86,26,22.36
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Hanriot, Frederik",,1684.0,True,FRA,1.0,1,0.08,38,3.04
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Bazzazi, Abdulaziz",,1811.0,False,FRA,1.0,1,0.17,38,6.46
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Sanket, Chakravarty",m,2355.0,False,IND,1.0,1,0.83,38,31.54
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Boraso, Alessio",f,2267.0,False,ITA,0.5,1,0.24,38,9.12
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Nottola, Adrien",f,2226.0,False,FRA,0.0,1,-0.31,38,-11.78
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Morelle, Laurent",,1858.0,False,FRA,1.0,1,0.21,38,7.98
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Gennari, Jacopo",,2182.0,False,ITA,0.5,1,0.13,38,4.94
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Dubourg, Pierrick",,2252.0,False,FRA,1.0,1,0.72,38,27.36
25977890,2026-05-01,0,Championnat International d'Echecs de Lyon Henri Rinck 2026,LYON FRA,2026-04-11,2026-04-15,2096,2084,6.5,9,2.26,38,85.88,"Bocquenet-Drouode, Hugo",c,2225.0,False,FRA,0.5,1,0.19,38,7.22
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Jacobsen, Mikkel Manosri",f,2391.0,False,DEN,0.5,1,0.36,38,13.68
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Gade, Sharanya",,1979.0,False,IND,0.0,1,-0.64,38,-24.32
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Mariller, Romain",,2037.0,False,FRA,1.0,1,0.43,38,16.34
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Dimitrova, Elena",wf,2024.0,False,FID,0.5,1,-0.08,38,-3.04
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Meddouri-Bernard, Edouard",,2229.0,False,FRA,0.0,1,-0.31,38,-11.78
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Sepahpour, Shervine",,2008.0,False,FRA,0.5,1,-0.1,38,-3.8
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Choteau, Gurvann",,1982.0,False,FRA,0.0,1,-0.64,38,-24.32
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Darniere, Simon",,2082.0,False,FRA,0.5,1,0.0,38,0.0
25977890,2026-05-01,0,11eme Open International d'Echecs de Noisiel 2026 - Open A (p2000 Elo),NOISIEL FRA,2026-04-18,2026-04-23,2083,2084,4.0,9,-0.58,38,-22.04,"Seite, Sullian",,2012.0,False,FRA,1.0,1,0.4,38,15.2
