fide_id,period,rating_type,tournament_name,event_location_fed,event_start_date,event_end_date,event_rc,event_ro,event_score,event_games,event_chg,event_k,event_k_chg,opponent_name,opponent_title,opponent_rating,rating_difference_over_400_flag,opponent_fed,score,n,chg,k,k_chg
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Sanjit, Borah",,1462.0,False,IND,0.0,1,-0.79,40,-31.6
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Darshil, Das",,1427.0,False,IND,1.0,1,0.17,40,6.8
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Syed, Jahan Hussain",,1502.0,False,IND,1.0,1,0.25,40,10.0
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Sahaj, Gupta",,1521.0,False,IND,0.5,1,-0.23,40,-9.2
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Debaryo, Basu",,1468.0,False,IND,0.5,1,-0.29,40,-11.6
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Afsheen, Afsha Zaman",,1473.0,False,IND,0.5,1,-0.28,40,-11.2
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Mayukh, Sah",,1472.0,False,IND,1.0,1,0.22,40,8.8
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"Parambrata, Sarkar",,1840.0,False,IND,0.0,1,-0.31,40,-12.4
25195832,2024-08-01,0,Guwahati Smart City International Open Fide Rating Chess Tournament,Guwahati IND,2024-07-02,2024-07-07,1525,1695,5.0,9,-1.44,40,-57.6,"L, Ramesh Kiran Singh",,1564.0,False,IND,0.5,1,-0.18,40,-7.2
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Kritartha, Saikia",,1474.0,False,IND,1.0,1,0.22,40,8.8
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Anup, Shankar R",,1941.0,False,IND,0.0,1,-0.19,40,-7.6
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Jayraj, Barman",,1514.0,False,IND,1.0,1,0.26,40,10.4
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Sudev, Pal",,1571.0,False,IND,1.0,1,0.33,40,13.2
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Rintu, Brahma",,1830.0,False,IND,1.0,1,0.68,40,27.2
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Parambrata, Sarkar",,1840.0,False,IND,0.0,1,-0.31,40,-12.4
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Abhishek, Sarkar",,1990.0,False,IND,1.0,1,0.85,40,34.0
25195832,2024-08-01,0,"6th Ayodhana International Fide Rating Chess Tournament-2024, Assam",Guwahati IND,2024-07-09,2024-07-14,1742,1695,5.5,8,1.95,40,78.0,"Pran, Govinda Parashar Kashyap",,1774.0,False,IND,0.5,1,0.11,40,4.4
